,prov_code,prov_name,year,all_wm_prov,knows_wm_prov,total_pop,ethnic_turkish,ethnic_kurdish,ln_casualty,ln_gdppc_cons,divorce_rate_ma5,mosques_perk,ceasefire,fm_diff_educ
1080,35,IZMIR,2014,14,13,4113072,93.250244,5.1960487,1.609438,4.851921,2.754,0.45318925,1,-0.051433384
1081,35,IZMIR,2015,19,18,4168415,93.250244,5.1960487,1.609438,4.8763027,2.75,0.44717237,0,-0.051036984
1082,35,IZMIR,2016,19,18,4223545,93.250244,5.1960487,1.609438,4.901576,2.742,0.44630754,0,-0.047436655
1083,35,IZMIR,2017,23,22,4279677,93.250244,5.1960487,1.609438,4.972736,2.704,0.44279042,0,-0.047745496
1084,35,Izmir,2018,,,,,,,,2.672,,0,-0.04782033
1085,36,Kars,1986,,,,,,,,,,0,
1086,36,Kars,1987,,,,,,,,,,0,
1087,36,Kars,1988,,,,,,,,,,0,
1088,36,Kars,1991,,,,,,,,,,0,
1089,36,Kars,1992,,,,,,,,,,0,
1090,36,Kars,1993,,,,,,,,,,0,
1091,36,Kars,1994,,,,,,,,,,0,
1092,36,Kars,1995,,,,,,,,,,0,
1093,36,Kars,1996,,,,,,,,,,0,
1094,36,Kars,1997,,,,,,,,,,0,
1095,36,Kars,1998,,,,,,,,,,0,
1096,36,Kars,1999,,,,,,,,,,0,
1097,36,Kars,2000,,,,,,,,,,0,
1098,36,kars,2001,,,,,,,,,,0,
1099,36,kars,2002,,,,,,,,0.36,,0,
1100,36,kars,2003,,,,,,,,0.365,,0,
1101,36,kars,2004,,,,,,,,0.38666666,,0,
1102,36,kars,2005,,,,,,,,0.3975,,0,
1103,36,kars,2006,,,,,,,,0.442,,0,
1104,36,kars,2007,,,,,,,3.6442149,0.45,,0,
1105,36,kars,2008,,,,,,,3.6269383,0.456,,0,
1106,36,kars,2009,,,,,,,3.6544878,0.454,,0,-0.08392243
1107,36,KARS,2010,1,1,301766,33.109703,65.159454,5.5412636,3.7948122,0.46,1.6171471,0,-0.07830125
1108,36,KARS,2011,2,2,305755,33.109703,65.159454,5.5412636,3.8606033,0.444,1.5993197,0,-0.08687709
1109,36,KARS,2012,1,1,304821,33.109703,65.159454,5.5412636,3.916722,0.462,1.6501487,0,-0.080963954
1110,36,KARS,2013,0,0,300874,33.109703,65.159454,5.5412636,3.9023468,0.458,1.6717962,1,-0.078230575
1111,36,KARS,2014,1,1,296466,33.109703,65.159454,5.5412636,3.9463208,0.478,1.7000263,1,-0.08221136
1112,36,KARS,2015,3,3,292660,33.109703,65.159454,5.5412636,4.0801373,0.484,1.722135,0,-0.08326778
1113,36,KARS,2016,0,0,289786,33.109703,65.159454,5.5412636,4.1007047,0.474,1.7564685,0,-0.08319551
1114,36,KARS,2017,1,1,287654,33.109703,65.159454,5.5412636,4.1850333,0.462,1.7868689,0,-0.08168711
1115,36,Kars,2018,,,,,,,,0.482,,0,-0.073519364
1116,37,Kastamonu,1986,,,,,,,,,,0,
1117,37,Kastamonu,1987,,,,,,,,,,0,
1118,37,Kastamonu,1988,,,,,,,,,,0,
1119,37,Kastamonu,1991,,,,,,,,,,0,
1120,37,Kastamonu,1992,,,,,,,,,,0,
1121,37,Kastamonu,1993,,,,,,,,,,0,
1122,37,Kastamonu,1994,,,,,,,,,,0,
1123,37,Kastamonu,1995,,,,,,,,,,0,
1124,37,Kastamonu,1996,,,,,,,,,,0,
1125,37,Kastamonu,1997,,,,,,,,,,0,
1126,37,Kastamonu,1998,,,,,,,,,,0,
1127,37,Kastamonu,1999,,,,,,,,,,0,
1128,37,Kastamonu,2000,,,,,,,,,,0,
1129,37,kastamonu,2001,,,,,,,,,,0,
1130,37,kastamonu,2002,,,,,,,,1,,0,
1131,37,kastamonu,2003,,,,,,,,1.015,,0,
1132,37,kastamonu,2004,,,,,,,,1,,0,
1133,37,kastamonu,2005,,,,,,,,0.9875,,0,
1134,37,kastamonu,2006,,,,,,,,0.976,,0,
1135,37,kastamonu,2007,,,,,,,4.1945515,0.972,,0,
1136,37,kastamonu,2008,,,,,,,4.2154374,0.93,,0,
1137,37,kastamonu,2009,,,,,,,4.182941,0.936,,0,-0.10363391
1138,37,KASTAMONU,2010,2,2,361222,100,0,0,4.2515025,0.99,7.0482974,0,-0.113774836
1139,37,KASTAMONU,2011,1,1,359759,100,0,0,4.3644905,1.044,7.0797396,0,-0.12289959
1140,37,KASTAMONU,2012,2,2,359808,100,0,0,4.3742867,1.124,7.1621532,0,-0.11944857
1141,37,KASTAMONU,2013,1,1,368093,100,0,0,4.3702903,1.21,7.038982,1,-0.12846126
1142,37,KASTAMONU,2014,1,1,368907,100,0,0,4.4090166,1.222,7.0505576,1,-0.12947428
1143,37,KASTAMONU,2015,1,1,372633,100,0,0,4.4377966,1.194,7.0042105,0,-0.11457083
1144,37,KASTAMONU,2016,1,1,376945,100,0,0,4.458226,1.152,6.953269,0,-0.11499326
1145,37,KASTAMONU,2017,3,3,372373,100,0,0,4.516925,1.08,7.0037303,0,-0.11128296
1146,37,Kastamonu,2018,,,,,,,,1.04,,0,-0.11905067
1147,38,Kayseri,1986,,,,,,,,,,0,
1148,38,Kayseri,1987,,,,,,,,,,0,
1149,38,Kayseri,1988,,,,,,,,,,0,
1150,38,Kayseri,1991,,,,,,,,,,0,
1151,38,Kayseri,1992,,,,,,,,,,0,
1152,38,Kayseri,1993,,,,,,,,,,0,
1153,38,Kayseri,1994,,,,,,,,,,0,
1154,38,Kayseri,1995,,,,,,,,,,0,
1155,38,Kayseri,1996,,,,,,,,,,0,
1156,38,Kayseri,1997,,,,,,,,,,0,
1157,38,Kayseri,1998,,,,,,,,,,0,
1158,38,Kayseri,1999,,,,,,,,,,0,
1159,38,Kayseri,2000,,,,,,,,,,0,
1160,38,kayseri,2001,,,,,,,,,,0,
1161,38,kayseri,2002,,,,,,,,1.54,,0,
1162,38,kayseri,2003,,,,,,,,1.52,,0,
1163,38,kayseri,2004,,,,,,,,1.4833333,,0,
1164,38,kayseri,2005,,,,,,,,1.4425,,0,
1165,38,kayseri,2006,,,,,,,,1.446,,0,
1166,38,kayseri,2007,,,,,,,4.3854938,1.416,,0,
1167,38,kayseri,2008,,,,,,,4.3723826,1.404,,0,
1168,38,kayseri,2009,,,,,,,4.277554,1.42,,0,-0.0928345
1169,38,KAYSERI,2010,4,4,1234651,97.985466,1.5108991,2.0794415,4.3289356,1.482,1.0156716,0,-0.09737393
1170,38,KAYSERI,2011,5,5,1255349,97.985466,1.5108991,2.0794415,4.460185,1.532,1.0124675,0,-0.10133074
1171,38,KAYSERI,2012,5,5,1274968,97.985466,1.5108991,2.0794415,4.484106,1.568,1.0110058,0,-0.09962909
1172,38,KAYSERI,2013,2,2,1295355,97.985466,1.5108991,2.0794415,4.5427604,1.644,1.0020419,1,-0.0974513
1173,38,KAYSERI,2014,5,5,1322376,97.985466,1.5108991,2.0794415,4.549368,1.702,0.99366593,1,-0.09648046
1174,38,KAYSERI,2015,1,1,1341056,97.985466,1.5108991,2.0794415,4.58063,1.776,0.97982484,0,-0.095449686
1175,38,KAYSERI,2016,5,5,1358980,97.985466,1.5108991,2.0794415,4.607557,1.826,0.9875053,0,-0.09180018
1176,38,KAYSERI,2017,7,7,1376722,97.985466,1.5108991,2.0794415,4.6627674,1.91,0.9885801,0,-0.08840719
1177,38,Kayseri,2018,,,,,,,,1.926,,0,-0.09009075
1178,39,Kirklareli,1986,,,,,,,,,,0,
1179,39,Kirklareli,1987,,,,,,,,,,0,
1180,39,Kirklareli,1988,,,,,,,,,,0,
1181,39,Kirklareli,1991,,,,,,,,,,0,
1182,39,Kirklareli,1992,,,,,,,,,,0,
1183,39,Kirklareli,1993,,,,,,,,,,0,
1184,39,Kirklareli,1994,,,,,,,,,,0,
1185,39,Kirklareli,1995,,,,,,,,,,0,
1186,39,Kirklareli,1996,,,,,,,,,,0,
1187,39,Kirklareli,1997,,,,,,,,,,0,
1188,39,Kirklareli,1998,,,,,,,,,,0,
1189,39,Kirklareli,1999,,,,,,,,,,0,
1190,39,Kirklareli,2000,,,,,,,,,,0,
1191,39,kirklareli,2001,,,,,,,,,,0,
1192,39,kirklareli,2002,,,,,,,,1.33,,0,
1193,39,kirklareli,2003,,,,,,,,1.31,,0,
1194,39,kirklareli,2004,,,,,,,,1.32,,0,
1195,39,kirklareli,2005,,,,,,,,1.27,,0,
1196,39,kirklareli,2006,,,,,,,,1.286,,0,
1197,39,kirklareli,2007,,,,,,,4.5212893,1.312,,0,
1198,39,kirklareli,2008,,,,,,,4.5360084,1.348,,0,
1199,39,kirklareli,2009,,,,,,,4.5080504,1.38,,0,-0.07266116
1200,39,KIRKLARELI,2010,0,0,332791,97.83387,2.1661334,0,4.6138206,1.456,0.838364,0,-0.07674372
1201,39,KIRKLARELI,2011,1,1,340199,97.83387,2.1661334,0,4.674813,1.536,0.82598716,0,-0.08374122
1202,39,KIRKLARELI,2012,1,1,341218,97.83387,2.1661334,0,4.705574,1.586,0.8440352,0,-0.080507606
1203,39,KIRKLARELI,2013,0,0,340559,97.83387,2.1661334,0,4.7325473,1.622,0.8574138,1,-0.08499092
1204,39,KIRKLARELI,2014,0,0,343723,97.83387,2.1661334,0,4.741452,1.652,0.85824925,1,-0.08402157
1205,39,KIRKLARELI,2015,3,3,346973,97.83387,2.1661334,0,4.75844,1.726,0.8530923,0,-0.080669194
1206,39,KIRKLARELI,2016,1,1,351684,97.83387,2.1661334,0,4.7741847,1.75,0.8473516,0,-0.075142026
1207,39,KIRKLARELI,2017,0,0,356050,97.83387,2.1661334,0,4.819491,1.768,0.8397697,0,-0.08157769
1208,39,Kirklareli,2018,,,,,,,,1.808,,0,-0.08261758
1209,40,Kirsehir,1986,,,,,,,,,,0,
1210,40,Kirsehir,1987,,,,,,,,,,0,
1211,40,Kirsehir,1988,,,,,,,,,,0,
1212,40,Kirsehir,1991,,,,,,,,,,0,
1213,40,Kirsehir,1992,,,,,,,,,,0,
1214,40,Kirsehir,1993,,,,,,,,,,0,
1215,40,Kirsehir,1994,,,,,,,,,,0,
1216,40,Kirsehir,1995,,,,,,,,,,0,
1217,40,Kirsehir,1996,,,,,,,,,,0,
1218,40,Kirsehir,1997,,,,,,,,,,0,
1219,40,Kirsehir,1998,,,,,,,,,,0,
1220,40,Kirsehir,1999,,,,,,,,,,0,
1221,40,Kirsehir,2000,,,,,,,,,,0,
1222,40,kirsehir,2001,,,,,,,,,,0,
1223,40,kirsehir,2002,,,,,,,,2.85,,0,
1224,40,kirsehir,2003,,,,,,,,2.84,,0,
1225,40,kirsehir,2004,,,,,,,,2.7633333,,0,
1226,40,kirsehir,2005,,,,,,,,2.6425,,0,
1227,40,kirsehir,2006,,,,,,,,2.562,,0,
1228,40,kirsehir,2007,,,,,,,4.0235558,2.408,,0,
1229,40,kirsehir,2008,,,,,,,4.0313487,2.24,,0,
1230,40,kirsehir,2009,,,,,,,4.0440173,2.076,,0,-0.098675445
1231,40,KIRSEHIR,2010,0,0,221876,100,0,0,4.191758,1.97,2.1543565,0,-0.11007245
1232,40,KIRSEHIR,2011,2,2,221015,100,0,0,4.2947774,1.922,2.176323,0,-0.119208276
1233,40,KIRSEHIR,2012,0,0,221209,100,0,0,4.268907,1.886,2.1924968,0,-0.12171771
1234,40,KIRSEHIR,2013,1,1,223498,100,0,0,4.2790422,1.928,2.1700418,1,-0.12250973
1235,40,KIRSEHIR,2014,1,1,222707,100,0,0,4.2893653,1.876,2.2002003,1,-0.12569246
1236,40,KIRSEHIR,2015,1,1,225562,100,0,0,4.334091,1.862,2.1723518,0,-0.122924864
1237,40,KIRSEHIR,2016,0,0,229975,100,0,0,4.3859234,1.856,2.152408,0,-0.12855989
1238,40,KIRSEHIR,2017,0,0,234529,100,0,0,4.475439,1.808,2.1191409,0,-0.12816462
1239,40,Kirsehir,2018,,,,,,,,1.632,,0,-0.12583372
1240,41,Kocaeli,1986,,,,,,,,,,0,
1241,41,Kocaeli,1987,,,,,,,,,,0,
1242,41,Kocaeli,1988,,,,,,,,,,0,
1243,41,Kocaeli,1991,,,,,,,,,,0,
1244,41,Kocaeli,1992,,,,,,,,,,0,
1245,41,Kocaeli,1993,,,,,,,,,,0,
1246,41,Kocaeli,1994,,,,,,,,,,0,
1247,41,Kocaeli,1995,,,,,,,,,,0,
1248,41,Kocaeli,1996,,,,,,,,,,0,
1249,41,Kocaeli,1997,,,,,,,,,,0,
1250,41,Kocaeli,1998,,,,,,,,,,0,
1251,41,Kocaeli,1999,,,,,,,,,,0,
1252,41,Kocaeli,2000,,,,,,,,,,0,
1253,41,kocaeli,2001,,,,,,,,,,0,
1254,41,kocaeli,2002,,,,,,,,1.18,,0,
1255,41,kocaeli,2003,,,,,,,,1.21,,0,
1256,41,kocaeli,2004,,,,,,,,1.2133334,,0,
1257,41,kocaeli,2005,,,,,,,,1.1925,,0,
1258,41,kocaeli,2006,,,,,,,,1.234,,0,
1259,41,kocaeli,2007,,,,,,,4.945429,1.23,,0,
1260,41,kocaeli,2008,,,,,,,4.9535203,1.23,,0,
1261,41,kocaeli,2009,,,,,,,4.8187814,1.288,,0,-0.10006189
1262,41,KOCAELI,2010,4,4,1560138,95.4914,3.6995463,0.6931472,4.8987656,1.388,0.70442486,0,-0.10474275
1263,41,KOCAELI,2011,4,3,1601720,95.4914,3.6995463,0.6931472,5.06984,1.446,0.68988335,0,-0.11161953
1264,41,KOCAELI,2012,4,3,1634691,95.4914,3.6995463,0.6931472,5.080679,1.53,0.698603,0,-0.108835936
1265,41,KOCAELI,2013,8,8,1676202,95.4914,3.6995463,0.6931472,5.1617513,1.594,0.68965435,1,-0.108412385
1266,41,KOCAELI,2014,7,7,1722795,95.4914,3.6995463,0.6931472,5.1781464,1.646,0.68319213,1,-0.10751453
1267,41,KOCAELI,2015,11,11,1780055,95.4914,3.6995463,0.6931472,5.220606,1.652,0.66121554,0,-0.10554823
1268,41,KOCAELI,2016,10,10,1830772,95.4914,3.6995463,0.6931472,5.236729,1.652,0.6527301,0,-0.10142526
1269,41,KOCAELI,2017,8,8,1883270,95.4914,3.6995463,0.6931472,5.3269887,1.664,0.63984454,0,-0.09955317
1270,41,Kocaeli,2018,,,,,,,,1.688,,0,-0.09663671
1271,42,Konya,1986,,,,,,,,,,0,
1272,42,Konya,1987,,,,,,,,,,0,
1273,42,Konya,1988,,,,,,,,,,0,
1274,42,Konya,1991,,,,,,,,,,0,
1275,42,Konya,1992,,,,,,,,,,0,
1276,42,Konya,1993,,,,,,,,,,0,
1277,42,Konya,1994,,,,,,,,,,0,
1278,42,Konya,1995,,,,,,,,,,0,
1279,42,Konya,1996,,,,,,,,,,0,
1280,42,Konya,1997,,,,,,,,,,0,
1281,42,Konya,1998,,,,,,,,,,0,
1282,42,Konya,1999,,,,,,,,,,0,
1283,42,Konya,2000,,,,,,,,,,0,
1284,42,konya,2001,,,,,,,,,,0,
1285,42,konya,2002,,,,,,,,1.64,,0,
1286,42,konya,2003,,,,,,,,1.57,,0,
1287,42,konya,2004,,,,,,,,1.5533333,,0,
1288,42,konya,2005,,,,,,,,1.5475,,0,
1289,42,konya,2006,,,,,,,,1.526,,0,
1290,42,konya,2007,,,,,,,4.1725216,1.492,,0,
1291,42,konya,2008,,,,,,,4.1846204,1.462,,0,
1292,42,konya,2009,,,,,,,4.160264,1.434,,0,-0.09686229
1293,42,KONYA,2010,6,6,2013845,94.70968,5.032991,0,4.1748667,1.45,1.5021017,0,-0.10288535
1294,42,KONYA,2011,7,6,2038555,94.70968,5.032991,0,4.3085546,1.494,1.4941957,0,-0.105235815
1295,42,KONYA,2012,5,5,2052281,94.70968,5.032991,0,4.3156376,1.544,1.50418,0,-0.10298675
1296,42,KONYA,2013,8,8,2079225,94.70968,5.032991,0,4.4003887,1.636,1.4899782,1,-0.102677464
1297,42,KONYA,2014,10,10,2108808,94.70968,5.032991,0,4.4550886,1.708,1.4771378,1,-0.101126835
1298,42,KONYA,2015,5,5,2130544,94.70968,5.032991,0,4.5075774,1.72,1.4709858,0,-0.09994629
1299,42,KONYA,2016,10,9,2161303,94.70968,5.032991,0,4.5246987,1.722,1.4625436,0,-0.097467184
1300,42,KONYA,2017,10,10,2180149,94.70968,5.032991,0,4.5840034,1.7,1.4599919,0,-0.09433521
1301,42,Konya,2018,,,,,,,,1.662,,0,-0.09245837
1302,43,Kutahya,1986,,,,,,,,,,0,
1303,43,Kutahya,1987,,,,,,,,,,0,
1304,43,Kutahya,1988,,,,,,,,,,0,
1305,43,Kutahya,1991,,,,,,,,,,0,
1306,43,Kutahya,1992,,,,,,,,,,0,
1307,43,Kutahya,1993,,,,,,,,,,0,
1308,43,Kutahya,1994,,,,,,,,,,0,
1309,43,Kutahya,1995,,,,,,,,,,0,
1310,43,Kutahya,1996,,,,,,,,,,0,
1311,43,Kutahya,1997,,,,,,,,,,0,
1312,43,Kutahya,1998,,,,,,,,,,0,
1313,43,Kutahya,1999,,,,,,,,,,0,
1314,43,Kutahya,2000,,,,,,,,,,0,
1315,43,kutahya,2001,,,,,,,,,,0,
1316,43,kutahya,2002,,,,,,,,1.3,,0,
1317,43,kutahya,2003,,,,,,,,1.27,,0,
1318,43,kutahya,2004,,,,,,,,1.3,,0,
1319,43,kutahya,2005,,,,,,,,1.265,,0,
1320,43,kutahya,2006,,,,,,,,1.248,,0,
1321,43,kutahya,2007,,,,,,,4.1601415,1.196,,0,
1322,43,kutahya,2008,,,,,,,4.256908,1.162,,0,
1323,43,kutahya,2009,,,,,,,4.180019,1.146,,0,-0.13353443
1324,43,KUTAHYA,2010,3,3,590496,100,0,0,4.208087,1.2,1.9932396,0,-0.15099885
1325,43,KUTAHYA,2011,1,1,564264,100,0,0,4.345662,1.266,2.0983086,0,-0.14436466
1326,43,KUTAHYA,2012,0,0,573421,100,0,0,4.3293304,1.372,2.075264,0,-0.14155006
1327,43,KUTAHYA,2013,1,1,572059,100,0,0,4.3748155,1.486,2.1029298,1,-0.14735967
1328,43,KUTAHYA,2014,2,2,571554,100,0,0,4.4046183,1.528,2.1100368,1,-0.14373343
1329,43,KUTAHYA,2015,2,2,571463,100,0,0,4.4447193,1.534,2.1103728,0,-0.14386019
1330,43,KUTAHYA,2016,2,2,573642,100,0,0,4.46659,1.532,2.1232755,0,-0.14451136
1331,43,KUTAHYA,2017,1,1,572256,100,0,0,4.5220056,1.492,2.138903,0,-0.14418888
1332,43,Kutahya,2018,,,,,,,,1.458,,0,-0.14346537
1333,44,Malatya,1986,,,,,,,,,,0,
1334,44,Malatya,1987,,,,,,,,,,0,
1335,44,Malatya,1988,,,,,,,,,,0,
1336,44,Malatya,1991,,,,,,,,,,0,
1337,44,Malatya,1992,,,,,,,,,,0,
1338,44,Malatya,1993,,,,,,,,,,0,
1339,44,Malatya,1994,,,,,,,,,,0,
1340,44,Malatya,1995,,,,,,,,,,0,
1341,44,Malatya,1996,,,,,,,,,,0,
1342,44,Malatya,1997,,,,,,,,,,0,
1343,44,Malatya,1998,,,,,,,,,,0,
1344,44,Malatya,1999,,,,,,,,,,0,
1345,44,Malatya,2000,,,,,,,,,,0,
1346,44,malatya,2001,,,,,,,,,,0,
1347,44,malatya,2002,,,,,,,,0.84,,0,
1348,44,malatya,2003,,,,,,,,0.85,,0,
1349,44,malatya,2004,,,,,,,,0.88,,0,
1350,44,malatya,2005,,,,,,,,0.8725,,0,
1351,44,malatya,2006,,,,,,,,0.87,,0,
1352,44,malatya,2007,,,,,,,3.9340658,0.884,,0,
1353,44,malatya,2008,,,,,,,3.9352753,0.912,,0,
1354,44,malatya,2009,,,,,,,3.919792,0.91,,0,-0.09782931
1355,44,MALATYA,2010,5,4,740643,62.074455,37.925545,4.204693,3.9656427,0.958,1.235413,0,-0.102835625
1356,44,MALATYA,2011,2,2,757930,62.074455,37.925545,4.204693,4.0777946,1.004,1.2138324,0,-0.10892251
1357,44,MALATYA,2012,1,1,762366,62.074455,37.925545,4.204693,4.09874,1.03,1.2251333,0,-0.106465414
1358,44,MALATYA,2013,3,3,762538,62.074455,37.925545,4.204693,4.1313863,1.048,1.2235456,1,-0.104867265
1359,44,MALATYA,2014,2,2,769544,62.074455,37.925545,4.204693,4.135721,1.086,1.2215027,1,-0.10586667
1360,44,MALATYA,2015,4,4,772904,62.074455,37.925545,4.204693,4.2321362,1.12,1.2161925,0,-0.10464284
1361,44,MALATYA,2016,2,2,781305,62.074455,37.925545,4.204693,4.2475476,1.13,1.2312733,0,-0.102001995
1362,44,MALATYA,2017,0,0,786676,62.074455,37.925545,4.204693,4.28401,1.194,1.2304939,0,-0.09954375
1363,44,Malatya,2018,,,,,,,,1.196,,0,-0.10085115
1364,45,Manisa,1986,,,,,,,,,,0,
1365,45,Manisa,1987,,,,,,,,,,0,
1366,45,Manisa,1988,,,,,,,,,,0,
1367,45,Manisa,1991,,,,,,,,,,0,
1368,45,Manisa,1992,,,,,,,,,,0,
1369,45,Manisa,1993,,,,,,,,,,0,
1370,45,Manisa,1994,,,,,,,,,,0,
1371,45,Manisa,1995,,,,,,,,,,0,
1372,45,Manisa,1996,,,,,,,,,,0,
1373,45,Manisa,1997,,,,,,,,,,0,
1374,45,Manisa,1998,,,,,,,,,,0,
1375,45,Manisa,1999,,,,,,,,,,0,
1376,45,Manisa,2000,,,,,,,,,,0,
1377,45,manisa,2001,,,,,,,,,,0,
1378,45,manisa,2002,,,,,,,,1.42,,0,
1379,45,manisa,2003,,,,,,,,1.355,,0,
1380,45,manisa,2004,,,,,,,,1.3566667,,0,
1381,45,manisa,2005,,,,,,,,1.3375,,0,
1382,45,manisa,2006,,,,,,,,1.33,,0,
1383,45,manisa,2007,,,,,,,4.3633337,1.306,,0,
1384,45,manisa,2008,,,,,,,4.4072194,1.33,,0,
1385,45,manisa,2009,,,,,,,4.3454356,1.342,,0,-0.063458145
1386,45,MANISA,2010,2,2,1379484,93.19545,5.44364,0,4.318248,1.424,1.1903001,0,-0.07939531
1387,45,MANISA,2011,2,2,1340074,93.19545,5.44364,0,4.4384155,1.494,1.2327677,0,-0.07245448
1388,45,MANISA,2012,2,2,1346162,93.19545,5.44364,0,4.558568,1.552,1.2524495,0,-0.070346564
1389,45,MANISA,2013,2,2,1359463,93.19545,5.44364,0,4.566087,1.622,1.248287,1,-0.07199071
1390,45,MANISA,2014,3,3,1367905,93.19545,5.44364,0,4.6059213,1.68,1.2486247,1,-0.07288587
1391,45,MANISA,2015,8,8,1380366,93.19545,5.44364,0,4.652464,1.696,1.237353,0,-0.07192984
1392,45,MANISA,2016,5,4,1396945,93.19545,5.44364,0,4.681948,1.748,1.2341216,0,-0.07140918
1393,45,MANISA,2017,9,9,1413041,93.19545,5.44364,0,4.7319493,1.768,1.2250175,0,-0.07280883
1394,45,Manisa,2018,,,,,,,,1.73,,0,-0.074768424
1395,46,Kahramanmaras,1986,,,,,,,,,,0,
1396,46,Kahramanmaras,1987,,,,,,,,,,0,
1397,46,Kahramanmaras,1988,,,,,,,,,,0,
1398,46,Kahramanmaras,1991,,,,,,,,,,0,
1399,46,Kahramanmaras,1992,,,,,,,,,,0,
1400,46,Kahramanmaras,1993,,,,,,,,,,0,
1401,46,Kahramanmaras,1994,,,,,,,,,,0,
1402,46,Kahramanmaras,1995,,,,,,,,,,0,
1403,46,Kahramanmaras,1996,,,,,,,,,,0,
1404,46,Kahramanmaras,1997,,,,,,,,,,0,
1405,46,Kahramanmaras,1998,,,,,,,,,,0,
1406,46,Kahramanmaras,1999,,,,,,,,,,0,
1407,46,Kahramanmaras,2000,,,,,,,,,,0,
1408,46,kahramanmaras,2001,,,,,,,,,,0,
1409,46,kahramanmaras,2002,,,,,,,,1.19,,0,
1410,46,kahramanmaras,2003,,,,,,,,1.185,,0,
1411,46,kahramanmaras,2004,,,,,,,,1.15,,0,
1412,46,kahramanmaras,2005,,,,,,,,1.175,,0,
1413,46,kahramanmaras,2006,,,,,,,,1.178,,0,
1414,46,kahramanmaras,2007,,,,,,,3.9145434,1.178,,0,
1415,46,kahramanmaras,2008,,,,,,,3.9429836,1.164,,0,
1416,46,kahramanmaras,2009,,,,,,,3.9298267,1.18,,0,-0.08906974
1417,46,KAHRAMANMARAS,2010,2,1,1044816,95.26892,4.7310824,5.159055,4.021479,1.204,1.2049968,0,-0.094334856
1418,46,KAHRAMANMARAS,2011,6,5,1054210,95.26892,4.7310824,5.159055,4.0945826,1.252,1.2046936,0,-0.10169202
1419,46,KAHRAMANMARAS,2012,2,2,1063174,95.26892,4.7310824,5.159055,4.102463,1.294,1.2236943,0,-0.10004158
1420,46,KAHRAMANMARAS,2013,0,0,1075706,95.26892,4.7310824,5.159055,4.154016,1.342,1.207579,1,-0.098396435
1421,46,KAHRAMANMARAS,2014,2,2,1089038,95.26892,4.7310824,5.159055,4.170149,1.356,1.1983052,1,-0.099629536
1422,46,KAHRAMANMARAS,2015,5,3,1096610,95.26892,4.7310824,5.159055,4.2310643,1.356,1.190031,0,-0.09937684
1423,46,KAHRAMANMARAS,2016,1,1,1112634,95.26892,4.7310824,5.159055,4.2413235,1.34,1.1890702,0,-0.100088954
1424,46,KAHRAMANMARAS,2017,1,1,1127623,95.26892,4.7310824,5.159055,4.299322,1.328,1.1785854,0,-0.09572914
1425,46,Kahramanmaras,2018,,,,,,,,1.328,,0,-0.09637521
1426,47,Mardin,1986,,,,,,,,,,0,
1427,47,Mardin,1987,,,,,,,,,,0,
1428,47,Mardin,1988,,,,,,,,,,0,
1429,47,Mardin,1991,,,,,,,,,,0,
1430,47,Mardin,1992,,,,,,,,,,0,
1431,47,Mardin,1993,,,,,,,,,,0,
1432,47,Mardin,1994,,,,,,,,,,0,
1433,47,Mardin,1995,,,,,,,,,,0,
1434,47,Mardin,1996,,,,,,,,,,0,
1435,47,Mardin,1997,,,,,,,,,,0,
1436,47,Mardin,1998,,,,,,,,,,0,
1437,47,Mardin,1999,,,,,,,,,,0,
1438,47,Mardin,2000,,,,,,,,,,0,
1439,47,mardin,2001,,,,,,,,,,0,
1440,47,mardin,2002,,,,,,,,0.22,,0,
1441,47,mardin,2003,,,,,,,,0.245,,0,
1442,47,mardin,2004,,,,,,,,0.26,,0,
1443,47,mardin,2005,,,,,,,,0.2625,,0,
1444,47,mardin,2006,,,,,,,,0.266,,0,
1445,47,mardin,2007,,,,,,,3.581819,0.278,,0,
1446,47,mardin,2008,,,,,,,3.5897622,0.274,,0,
1447,47,mardin,2009,,,,,,,3.5968132,0.272,,0,-0.10045434
1448,47,MARDIN,2010,0,0,744606,5.6485295,74.41578,6.916715,3.7599597,0.278,1.3322482,0,-0.106708325
1449,47,MARDIN,2011,1,1,764033,5.6485295,74.41578,6.916715,3.8418536,0.3,1.3284767,0,-0.117427886
1450,47,MARDIN,2012,2,2,773026,5.6485295,74.41578,6.916715,3.914484,0.316,1.3958133,0,-0.115302496
1451,47,MARDIN,2013,4,1,779738,5.6485295,74.41578,6.916715,3.9714856,0.354,1.4081653,1,-0.11445807
1452,47,MARDIN,2014,0,0,788996,5.6485295,74.41578,6.916715,3.9993203,0.372,1.4131885,1,-0.11611108
1453,47,MARDIN,2015,1,1,796591,5.6485295,74.41578,6.916715,4.0693417,0.392,1.4172894,0,-0.11661576
1454,47,MARDIN,2016,2,2,796237,5.6485295,74.41578,6.916715,4.0894184,0.394,1.4304786,0,-0.11556141
1455,47,MARDIN,2017,0,0,809719,5.6485295,74.41578,6.916715,4.147083,0.394,1.4276558,0,-0.11183494
1456,47,Mardin,2018,,,,,,,,0.392,,0,-0.11301312
1457,48,Mugla,1986,,,,,,,,,,0,
1458,48,Mugla,1987,,,,,,,,,,0,
1459,48,Mugla,1988,,,,,,,,,,0,
1460,48,Mugla,1991,,,,,,,,,,0,
1461,48,Mugla,1992,,,,,,,,,,0,
1462,48,Mugla,1993,,,,,,,,,,0,
